LON,LAT,FULL_STREET_NAME
-97.746333468619, 30.153269560399,6316 BUMPSTEAD DR
-97.668836480213, 30.381519107985,11505 BLUE SPRING WAY
-97.662029228646, 30.379839005617,1305 BYERS LN
-97.875306694692, 30.19418515642,10019 AUSTRAL CV
-97.682514246338, 30.23080062339,905 1/2 JET LN
-97.987874960373, 30.330451449584,207 SLATE ROCK TER
-97.680310872987, 30.306944682877,5900 MANOR RD
-97.703359951808, 30.387412568093,11106 APPLEWOOD DR
-97.814526430564, 30.182063107036,1613 STRICKLAND DR
-97.689623054357, 30.266390253431,1113 SAUCEDO ST
-98.02436472826, 30.352337115672,616 BUENA ONDA WAY
-97.960060642923, 30.345933395621,15110 METTLE DR
-97.674182209068, 30.271484223038,6002 HUDSON ST
-97.679780846351, 30.461488367969,3307 BRILLEN STONE LN
-97.742749727244, 30.418121323831,5228 DUVAL RD
-97.734727728892, 30.484881162034,15534 N FM 620 RD
-97.780957697311, 30.182376819259,7500 1/2 CIRCLE S RD
-97.980934304936, 30.319964904488,15216 SWISS ALPS CT
-97.978866622889, 30.485722101522,8201 CLEARWATER CV
-97.867262477654, 30.340589682194,1601 MIAMI DR
-97.522803160644, 30.361868761925,13401 DOLLEY MADISON ST
-97.72377175483, 30.067686938101,13212 DESERT ORCHID DR
-97.77039369033, 30.13955713498,5612 ZACHARY SCOTT ST
-97.763427422008, 30.132104776646,10900 SENTINEL DR
-97.899143161927, 30.200193441045,7421 SENECA FALLS LOOP
-97.540369413424, 30.360576659369,13821 ARBOR HILL CV
-97.766637799848, 30.365994640582,4211 GREYSTONE DR
-97.527325114469, 30.317341118715,18804 GREAT FALLS DR
-97.801576858869, 30.158506001737,309 ANGEL OAK ST
-97.677658930324, 30.280810619234,5208 DOWNS DR
-97.692553189591, 30.28104140445,1412 PEREZ ST
-97.835559811749, 30.186642009633,2947 COHOBA DR
-97.857856441889, 30.235793268936,6240 1/2 W US 290 HWY WB
-97.743719745609, 30.325502571265,2330 W NORTH LOOP BLVD
-97.966615247261, 30.388854907113,1425 OAK HURST RD
-97.725228575816, 30.380757876481,2600 LONGHORN BLVD
-97.87402469212, 30.412489750625,13240 VILLA MONTANA WAY
-97.52220142338, 30.36059588068,14008 BENJAMIN HARRISON ST
-97.510266924273, 30.347159847333,19300 EASY JET ST
-97.470502514688, 30.344664517719,12712 QUARTERHORSE DR
-97.731975498715, 30.256480539009,66 1/2 NAVASOTA ST
-97.912589691866, 30.402278407592,14716 HORNSBY HILL RD
-97.709080447988, 30.03458796738,8705 WILLIAMSON RD
-97.766970133509, 30.334734670994,4901 1/2 BEVERLY SKYLINE
-97.781103592779, 30.438602423289,8539 1/2 BALCONES CLUB DR
-97.784690446913, 30.1346820155,4612 S PINEHURST DR
-97.409948457198, 30.36028810786,13709 TUCKER HEDGE PASS
-97.588791408117, 30.472813578884,19305 SUNKEN CREEK PASS
-97.647526160623, 30.358734332978,3400 BLAZEBY DR
-97.85648728818, 30.486538096319,1002 HORNE DR
-97.617457934607, 30.403738803679,14304 BOQUIST DR
-97.657249316566, 30.448814828539,2711 W PECAN ST
-97.751323698373, 30.276455674449,927 W 12TH ST
-97.788918807139, 30.41794405814,8405 VAQUERO CV
-97.792477471411, 30.355232778875,5726 N SCOUT ISLAND CIR
-97.615403224762, 30.320855767343,9302 BUTTERFLY BLOOM WAY
-97.916974245779, 30.512775604989,23664 NAMELESS RD
-97.725350946064, 30.360315637368,2107 LANIER DR
-97.670589561635, 30.359910989959,10113 WILLFIELD DR
-98.004346024158, 30.370250837624,5 WATER FRONT AVE
-97.695967855776, 30.291566820721,3116 1/2 MC CURDY ST
-97.846938116586, 30.131524761836,1817 MC MAHON LN
-97.874076800539, 30.334051123341,701 VALLEY VIEW DR
-98.040283162965, 30.371285023531,20504 QUEEN BEE LN
-98.026876215883, 30.27925672071,16121 GOLDEN TOP DR
-97.989303716424, 30.497794302343,22409 RED SAGE CV
-97.616686420971, 30.385950546312,12900 1/2 ALDERTON WAY
-97.990176451061, 30.476086265213,21512 HORSESHOE LOOP
-97.852064534394, 30.45974294597,2806 LOTHIAN DR
-97.758390275973, 30.500834944394,15800 DINK PEARSON LN
-97.718879326183, 30.067149490136,12112 ZENYATTA DR
-97.672171852613, 30.382194554968,11606 OAK TRL
-97.531628813667, 30.344604218878,12617 SEA GULL WAY
-97.758172181459, 30.447730411881,13024 TAMAYO DR
-97.831682037998, 30.169000414479,10414 SIREN ST
-97.557324124908, 30.480872206686,3424 BRAMBLING RD
-97.55944771552, 30.332918545198,11912 MEXIA PASS
-97.739317120823, 30.288644072833,2500 UNIVERSITY AVE
-97.694840798578, 30.290806081829,3711 1/2 TILLEY ST
-97.880907122338, 30.388742553989,12502 AYRSHIRE WAY
-97.714394864838, 30.25673932385,2518 E 4TH ST
-97.695279158847, 30.384624599293,11204 RENEL DR
-97.742965757942, 30.451141964956,6810 1/2 W PARMER LN
-97.802839915147, 30.450145578746,10301 MOURNING DOVE DR
-98.025591418225, 30.427623457433,21700 O HARA LN
-97.753761492879, 30.154215187098,8912 BLAZE DR
-97.635023148573, 30.273475968902,8903 FM 969 RD
-97.795716257047, 30.494417346869,14424 HOMESTEAD VILLAGE CIR
-97.740511629025, 30.412364338123,11602 BIG TRL
-97.749839989801, 30.380637566187,8709 1/2 MESA DR
-97.744680984818, 30.377621935701,8703 OAKMOUNTAIN CIR
-97.535060541589, 30.449370278507,19401 CAYMUS DR
-97.854402768718, 30.456608955078,2804 SUGAR MAPLE CT
-97.486593703665, 30.273407890633,20759 ED ACKLIN RD
-98.042802373578, 30.403750727084,504 S RONAY DR
-97.671193193499, 30.208390007821,3112 SPIRIT OF TEXAS DR
-97.756573698154, 30.396214472237,5201 RAIN CREEK PKWY
-97.746460383836, 30.402546828781,4912 1/2 HAMILTON LN
-97.578248873459, 30.256823069803,15110 SABAL PALM RD
-97.763587938829, 30.130918942558,11007 SENTINEL DR
-97.842379156181, 30.145420388258,12120 BROTEN ST
-97.527495691721, 30.444798823192,8500 CELE RD
-97.916975393425, 30.493953573179,11001 LAKESIDE DR
-97.979195440929, 30.340236943389,20 HIGHTRAIL WAY
-97.469126677901, 30.27330468896,8238 SIGRID DR
-97.515489562388, 30.361425218172,18912 LADY BIRD JOHNSON ST
-97.682765738181, 30.363402217557,10003 1/2 MIDDLE FISKVILLE RD
-97.819452139661, 30.447591917593,11308 ROCKWELL CT
-97.842975416367, 30.175444374658,2905 JUBILEE TRL
-97.736253532363, 30.267871964137,715 RED RIVER ST
-97.985282402329, 30.345688163536,51 1/2 TIBURON DR
-97.991236030646, 30.455516598558,20817 DAWN DR
-97.825314108451, 30.441719141087,10609 BECKWOOD DR
-98.054572097965, 30.28065889115,18115 COMPASS CIR
-97.75219667339, 30.492055981866,9009 CATTLE CHUTE XING
-97.917721531092, 30.281626974422,10661 W SH 71
-97.549359603977, 30.298117054932,16904 ASTRAL LN
-97.781012385914, 30.317269226832,3112 CROWHEART CV
-97.563861536804, 30.42258936977,5703 PLEASANTON PKWY
-97.62261444929, 30.389822516562,3101 ARMIDALE DR
-97.679235013366, 30.274374146561,1207 ELEANOR ST
-97.764961048537, 30.134257980493,10720 BLACKET DR
-97.963050411886, 30.411316567715,17712 STACEY LN
-97.735762791485, 30.510272802344,8710 HILLROCK DR
-97.80264688513, 30.395626115163,8109 AMELIA CV
-97.780690807378, 30.107780209527,12606 PURPLE PRAIRIE LN
-97.702530728187, 30.295311160238,4229 MATTIE ST
-97.767179344533, 30.235526911858,3013 S 4TH ST
-97.646048851414, 30.45750925038,1100 YORK CASTLE DR
-98.070408175342, 30.458818260305,3008 KAHALA SUNSET DR
-97.775137712617, 30.35951963721,4411 STONY MEADOW LN
-97.919019787312, 30.525918256302,2200 VITTORIA VW
-97.74485048009, 30.268359546866,221 1/2 W 6TH ST
-97.610092120365, 30.472368237963,909 OLD WICK CASTLE WAY
-97.816700033029, 30.177113994652,9305 SWEETGUM DR
-97.60908973303, 30.478333999461,716 STOKESAY CASTLE PATH
-97.885170271315, 30.238608627495,7001 TARUCA LN
-97.989310242238, 30.360480194027,803 LAKEWAY DR
-97.629668706151, 30.175346902326,12201 LOMA VISTA CIR
-97.858411634686, 30.456962153539,3306 CRYSTAL HILL DR
-97.681708154987, 30.406438730212,12319 BLUE WATER DR
-97.770111618576, 30.21837138291,4413 GARNETT ST
-97.841568224771, 30.436758566461,9707 BAYSHORE BND
-97.67071855981, 30.258854459989,6617 ALLEYTON DR
-98.012813384852, 30.359161149046,319 HIDDEN BEACON BND
-97.804657860952, 30.458239401663,10704 SCHOOL HOUSE LN
-98.044228628087, 30.273511150345,10306 LITTLE CREEK CIR
-97.769213576397, 30.288818246452,2409 1/2 ENFIELD RD
-97.761762193219, 30.297859032644,2205 GREENLEE DR
-97.661456600919, 30.394826621566,12333 ZELLER LN
-97.629223681062, 30.470906707996,17924 NARSITIN LN
-97.968011917006, 30.361197468525,103 RARITAN CT
-97.725262132578, 30.257219376696,1805 E CESAR CHAVEZ ST
-97.700449074408, 30.206611832426,7200 1/2 METROPOLIS DR
-97.705043256777, 30.060102080909,7818 OLD LOCKHART HWY
-97.734356687915, 30.404773794004,4016 CORDOVA DR
-97.955396305531, 30.22649726078,11036 TANGLERIDGE CIR
-97.724364173648, 30.334213855274,1005 KAREN AVE
-97.701579588942, 30.346061653762,302 E LOLA DR
-97.691806796561, 30.185626350943,8015 1/2 BURLESON RD
-97.734836656597, 30.427551040263,12411 DEER TRACK
-98.012094290643, 30.354741571344,301 DOLCETTO CT
-97.902723334527, 30.437302244905,15420 FM 2769 RD
-97.653345396343, 30.475626608431,17411 ZOLA LN
-97.768118963722, 30.134661358534,6008 LOFGREN CV
-97.782058917186, 30.138499801204,10808 RIVER PLANTATION DR
-97.631500051783, 30.452278534763,402 KADEN PRINCE DR
-97.806805408762, 30.204593286501,6708 1/2 MENCHACA RD
-97.780936467134, 30.494496181041,14605 BALLYCASTLE TRL
-97.694416358702, 30.291538282341,3311 MC CURDY ST
-97.782953745947, 30.458657185352,9511 DALEWOOD DR
-97.714528167133, 30.340173859331,7400 MARCELL ST
-97.813703744767, 30.18384374328,8700 DITTMAR OAKS DR
-98.031673678198, 30.333258756786,5016 INKS CLEARING LN
-97.746243980122, 30.22958861163,2713 ST EDWARDS CIR
-97.727564286763, 30.268205160826,1008 1/2 WHEELESS ST
-97.725177339568, 30.242857871643,1307 TINNIN FORD RD
-97.597776055406, 30.278515974255,6513 N FM 973 RD
-97.754658040351, 30.419380717096,5900 SIERRA MADRE
-97.564597862466, 30.437209965925,5913 PRINCIPALE DR
-97.823555695162, 30.34203127912,7424 OAK SHORES
-97.656124631844, 30.437009496774,917 FORTROSE TER
-97.578736500426, 30.329089570218,10816 CHARGER WAY
-97.721896438998, 30.148967558665,8309 BESTRIDE BND
-97.656542014521, 30.383038863913,12029 ROTHERHAM DR
-97.49915839233, 30.220571808177,20020 BELINDA LN
-98.013799868202, 30.355663509444,113 1/2 SYRAH CIR
-97.75361908949, 30.443260426659,7001 BANCROFT WOODS DR
-97.555086134874, 30.329582791663,13309 CENOTE DOS OJOS RUN
-97.766110928891, 30.140985496324,10117 COPPER RIDGE CV
-97.74020036439, 30.329639476947,5442 BURNET RD
-97.634158749296, 30.121513110482,9031 ELROY RD
-97.980277573331, 30.346024698969,38 WINGREEN LOOP
-97.531407385975, 30.374831783409,18312 BLAZING RANCH LN
-97.749767436837, 30.348124623923,6611 1/2 N MOPAC EXPY NB
-97.759813893435, 30.416835626117,6109 HARROGATE DR
-97.761264544954, 30.455086342385,8227 AMASIA CV
-97.761474946459, 30.23958739144,2600 S 1ST ST
-97.574164362146, 30.23832796668,4518 ESPER LN
-97.45271387253, 30.283162724988,23006 HOG EYE RD
-97.555588826272, 30.442702154376,18404 URBANO DR
-97.57424952331, 30.492530041594,21404 GREYLAG DR
-97.760409939764, 30.447054690938,12918 MODENA TRL
-97.779871548749, 30.150611887024,10005 WILD DUNES DR
-97.925506986246, 30.415771981777,15803 AWALT DR
-97.683395188529, 30.260092037593,1159 PERRY RD
-97.746563360455, 30.271921260609,812 1/2 SAN ANTONIO ST
-97.732656000033, 30.367955960661,8411 ROCKWOOD LN
-97.529526026227, 30.354532998166,18112 CANOPY LN
-97.4094807999, 30.362102983278,13828 TUCKER HEDGE PASS
-97.767253093455, 30.212486216562,203 CHIPPENDALE AVE
-97.878153780776, 30.214429386582,6400 FARMDALE LN
-97.807991493054, 30.220848364644,5617 BAYTON LOOP
-97.663913395498, 30.359766551723,2120 DALESIDE LN
-97.585085414028, 30.177092346186,5111 SOUNDWAVE TRL
-97.625044305437, 30.181010829154,4701 TINSEL DR
-97.619269256227, 30.397300306738,13728 CANTARRA DR
-97.66600581288, 30.389501114909,801 CLEAR STREAM XING
-97.719593787212, 30.342374942912,7333 WOLVERINE ST
-97.74595581067, 30.293835981879,2804 1/2 SAN PEDRO ST
-97.568339189692, 30.463665936012,19401 BRIDIE PATH
-97.904201488364, 30.231936547494,8408 LOOKOUT CLIFF PASS
-97.654106304323, 30.361450307639,11216 SPRINKLE CUTOFF RD
-97.917056429261, 30.537760072719,1432 DA VINCI TRL
-97.627248490853, 30.283347444842,6017 ELFEN WAY
-97.554728647961, 30.299039818789,9816 BECOMING ST
-97.716193700864, 30.257839706592,2400 SANTA ROSA ST
-97.853906574736, 30.380915459706,5411 MERRYWING CIR
-97.999079087, 30.486644749508,7901 PRAIRIE RYE DR
-97.677832358899, 30.439781429029,14505 SANDY SIDE DR
-97.773627328471, 30.449026891185,12611 TURTLE ROCK RD
-97.773079479695, 30.236485944477,3116 CORBIN LN
-97.684762850712, 30.314165741949,6214 HANEY DR
-97.664012600739, 30.082695910344,11121 MAHA LOOP RD
-97.798518897296, 30.304127374366,701 TERRACE MOUNTAIN DR
-97.979120910582, 30.342315294204,121 THE HILLS DR
-97.855102235716, 30.462025400224,2507 BEN DORAN CT
-97.622690952406, 30.396943318138,13405 UNDERBANK RD
-97.62254429749, 30.39624734988,13606 LONG ISLAND DR
-97.767508835199, 30.306489235501,2804 NORTHWOOD RD
-97.690674814399, 30.319101091386,1614 WHELESS LN
-97.874373763292, 30.239331971227,7110 OLD BEE CAVES RD
-97.864677932008, 30.343235230727,1909 CASA GRANDE DR
-97.721777257124, 30.239469135608,2425 ELMONT DR
-97.670530392452, 30.466578505313,16420 N IH 35 SVRD SB
-97.765059107723, 30.258077542037,1604 1/2 TREADWELL ST
-97.765745548702, 30.144515448877,9940 1/2 OLD LOCKHART RD
-97.692836104616, 30.166437108346,6308 S US 183 HWY SB
-97.844372476304, 30.126908277581,1000 GOLDILOCKS LN
-97.792086101195, 30.48424856495,11016 AVERY STATION LOOP
-97.566638171485, 30.451873753898,18661 DRY POND DR
-97.609545235593, 30.489327607719,19504 CHEYENNE VALLEY DR
-97.697587523666, 30.369723710471,903 W MEADOWMERE LN
-97.671528707201, 30.115913799873,9322 1/2 BLOCKER LN
-97.711585553443, 30.341791759889,7507 CRESTON LN
-97.994798282742, 30.321154384406,16200 MARITIME ALPS WAY
-97.889712832602, 30.534191810584,3508 LAJITAS
-97.618059605795, 30.393292779883,13500 MOURA CV
-97.76193970749, 30.454054733942,8205 ITO CV
-97.645772120236, 30.363274220044,11021 SHORT SPRINGS DR
-97.777091640124, 30.430800643173,11518 SHAKESPEAREAN WAY
-97.717412786907, 30.266086015008,1117 PROSPECT AVE
-97.552495462222, 30.450520677629,18817 KEELI LN
-97.5189351092, 30.353152788482,12941 JAMES MADISON ST
-97.568504216205, 30.422843156333,5304 FRESNO AVE
-97.682301596879, 30.327366227633,7504 BROOKHOLLOW DR
-97.754839477561, 30.156260269638,5809 CHARLES MERLE DR
-97.776153629544, 30.500477672603,10614 1/2 W PARMER LN
-97.623227460743, 30.171259777198,12636 CLAREMONT CIR
-97.922206356166, 30.18731441743,12017 BRYONY DR
-97.705665948557, 30.143589054091,9521 BOATHOUSE DR
-97.62691679384, 30.455187985859,1208 BEECHTREE LN
-97.617733699473, 30.3927893738,3321 HANDSOME DR
-97.704128139244, 30.304133352182,4924 1/2 MUELLER BLVD
-97.78129735938, 30.366509936605,6906 LADERA NORTE
-97.727020379058, 30.42910865134,5000 GANYMEDE DR
-97.686439307345, 30.312934120014,2101 WHELESS LN
-97.755198850857, 30.226851079405,439 WOODWARD ST
-97.630114688946, 30.429806639633,1111 BROWN DR
-97.757277223791, 30.361274407202,3812 GREYSTONE DR
-97.698305444385, 30.296870393654,2300 SIMOND AVE
-97.617742416722, 30.394952756052,3413 ORTMAN DR
-97.767001474079, 30.353966420309,4000 SIERRA DR
-97.874471708929, 30.194276383452,5315 VIAMONTE LN
-97.854250017751, 30.478106786547,2510 CAPARZO DR
-97.676555929526, 30.279838874327,1719 BUNCHE RD
-97.897696041336, 30.198821027755,10409 HANSA DR
-97.750958691884, 30.285975199695,1114 W 22ND ST
-97.847374598267, 30.458951251186,2700 GIACOMO CV
-97.700250550243, 30.285848268064,3409 1/2 DENVER AVE
-97.724677154917, 30.232816766848,2102 1/2 S PLEASANT VALLEY RD
-97.74744547724, 30.367449125529,3615 SUMMIT BND
-98.015114547641, 30.364171877161,609 SCHICKEL TER
-97.762058317954, 30.133441551765,10613 SENTINEL DR
-97.854685376452, 30.342855012032,2327 N CUERNAVACA DR
-97.917987486384, 30.394354643351,3904 LAGO VISTA DR
-97.872993662297, 30.194941054277,5328 AUSTRAL LOOP
-97.889828019021, 30.169053420949,5216 CORNFLOWER DR
-97.924831316153, 30.330436021472,1304 MERLENE DR
-97.840456903674, 30.145047756249,12124 VERCHOTA DR
-97.645076575866, 30.406201491157,1313 AMBLER DR
-97.719342171612, 30.268205931057,1134 1/2 CHICON ST
-97.623940130818, 30.365870040257,5208 MONARDA MINT DR
-98.0050778705, 30.43942107086,4136 ROCKWOOD DR
-97.681165287835, 30.329338380918,1807 1/2 E ANDERSON LN SVRD EB
-97.966113683228, 30.49019813702,20710 OVERLAND TRL
-97.699615296048, 30.286121584503,2106 GREENWOOD AVE
-97.80643075811, 30.144928149031,11121 DESERT WILLOW LOOP
-98.09440272958, 30.4674562032,26902 FOUNDERS PL
-97.713819642113, 30.415406064635,12202 SCRIBE DR
-97.591973775893, 30.233498907642,14300 COTTINGHAM DR
-97.656197475898, 30.434413584937,801 SCREECH OWL DR
-97.614039094169, 30.399522348621,14104 LEVY LN
-97.745176341101, 30.171537913153,7102 GLOWWORM CIR
-97.993095732534, 30.337588854623,611 GOLDEN BEAR DR
-97.992469034437, 30.473030496326,7107 COWPOKE TRL
-97.991003688956, 30.481214679184,7710 SAGEBRUSH TRL
-97.614312886063, 30.464368700545,913 GREAT SAND DUNES AVE
-97.793763695353, 30.209193137089,1409 HOMESPUN RD
-97.7521184715, 30.407321611473,10700 FALLING TREE CV
-97.914930713248, 30.502315835317,11540 MAIN ST
-97.914932773864, 30.172694796023,6900 TRISSINO DR
-97.728879604105, 30.361127190806,8207 BURNET RD
-97.767866561379, 30.420198265333,6903 NARROW OAK TRL
-97.72750818564, 30.359971684184,2200 TEAKWOOD DR
-97.630509682152, 30.350917335902,10901 SPANISH PLAINS WAY
-97.767007601038, 30.313304635162,3111 W 35TH ST
-97.911309490511, 30.500754619324,11509 TRAVIS ST
-97.78510663523, 30.332597087898,4222 HIDDEN CANYON CV
-97.561801690571, 30.426077787944,17206 ALTURAS AVE
-97.611582237639, 30.425113525583,1503 QUAIL RUN RD
-98.034201943638, 30.332183622744,5400 ALONSO DR
-97.958742666002, 30.370282914129,201 MONTALCINO BLVD
-97.847100708395, 30.457746952718,2702 AZZURO WAY
-97.817854467394, 30.163273713066,10305 BUSTER DR
-97.717047705338, 30.416265275405,3510 AMBLESIDE DR
-97.936770328053, 30.221746738961,10208 DERECHO DR
-97.969402313481, 30.482293937179,20606 ADOBE TRL
-97.737345820707, 30.293725886162,105 E 30TH ST
-97.959866558072, 30.448472543123,18924 ASCENDING TRL
-97.697264993556, 30.405712665512,12133 METRIC BLVD
-97.909100223409, 30.53733787158,4141 FLORENTINE RD
-97.729400726974, 30.24214403563,1901 E RIVERSIDE DR
-97.627603177655, 30.307833650442,7712 1/2 EUGENE ST
-97.680711923471, 30.308900447555,2615 WHELESS LN
-97.738720633067, 30.514580383747,17365 HILLSIDE DR
-97.621254782043, 30.437207702646,200 E HOOPES AVE
-97.63357487597, 30.422003985941,1501 FERN RIDGE LN
-97.776577786153, 30.206879322417,5505 BLUE BIRD LN
-97.745963947655, 30.274571189474,510 W 11TH ST
-97.553299930355, 30.332149679929,12112 BACALAR BND
-97.562462620685, 30.441588389738,18105 PRATO DR
-97.828305175562, 30.333843429145,7312 AEMILIAN WAY
-97.737740196507, 30.508284598656,16819 WHITEBRUSH LOOP
-97.958741442509, 30.355837903368,15502 1/2 BARRIE DR
-97.709067668073, 30.155229912135,8502 PRINE DR
-97.97759546995, 30.597448539672,14905 HOOT OWL CT
-97.750443649236, 30.315838157094,4703 UNITY CIR
-97.771407651748, 30.223662029337,4212 1/2 S 1ST ST
-97.722458647455, 30.355212617246,8013 BON AIR DR
-98.024142039601, 30.420340277064,21304 BLUEJAY BLVD
-97.752382857817, 30.234154244241,2613 SHERWOOD LN
-97.684375371015, 30.356824253479,9402 DALLUM DR
-97.680185074348, 30.465194575453,15920 NIGHTSHADE ST
-97.626601996283, 30.149238817678,13336 KINCANE DR
-97.686247211604, 30.369982494873,10424 DOC HOLLIDAY TRL
-97.716868751217, 30.067046341762,6801 SMARTY JONES LN
-97.618334070085, 30.402396568609,14112 BOQUIST DR
-97.708673795273, 30.143450572313,9304 BREEZE HILL DR
-97.77839483153, 30.329259383803,4406 ISLAND CV
-97.71693034434, 30.323256185711,5808 DUVAL ST
-97.929193939936, 30.251275364702,7837 ARIA LOOP
-97.698483555523, 30.202943861437,3709 FORT COLLINS WAY
-97.750950091291, 30.24692554889,1704 1/2 S CONGRESS AVE
-97.681558901228, 30.44638516547,14811 GREAT WILLOW DR
-97.753538863342, 30.305746781092,3301 BRYKER DR
-97.993507108752, 30.410629110417,2113 LONGACRES CV
-98.017187341384, 30.437579158534,21606 HIGH DR
-97.702532418691, 30.175233764344,7902 DEE GABRIEL COLLINS RD
-98.027798126349, 30.300166318146,7601 BECASSEAU DR
-97.76442896336, 30.311298394826,3410 HILLVIEW RD
-97.822405657645, 30.285298884869,33 SUNDOWN PKWY
-98.101932419346, 30.461395728199,156 HIDDEN SPRINGS CT
-97.734766389872, 30.286681034395,307 E 24TH ST
-97.657468507489, 30.308409075161,5405 MARS LN
-97.823709465226, 30.27793437084,1401 BARCLAY DR
-97.635768053732, 30.44991200482,403 EPIPHANY LN
-97.793859316075, 30.335691584559,4111 RAVINE RIDGE TRL
-97.761659291067, 30.422959145436,11509 THREE OAKS TRL
-97.502056057392, 30.357699665963,21012 ABIGAIL FILLMORE RD
-97.979335938699, 30.406135645088,2506 LOHMANS FORD RD
-97.868987576293, 30.317283641082,9227 1/2 FM 2244 RD
-97.757583689616, 30.459355354321,13408 ALBANIA WAY
-97.741901751015, 30.148538333762,6815 BAYTHORNE DR
-97.618138343447, 30.447642621875,1002 N RAILROAD AVE
-97.717550424263, 30.335955851326,6903 AIRPORT BLVD
-97.578418330094, 30.49866657732,1402 ST LEGER ST
-97.867766596884, 30.336000902997,1111 SAN AUGUSTINE DR
-98.007762372231, 30.447905063493,4600 LAKEFRONT CIR
-97.775382350605, 30.104142984697,13013 BRAVE TENDERFOOT TRL
-97.811621358303, 30.449910870278,10800 THICKET TRL
-97.686948945598, 30.218516658414,10 OLMOS DR
-97.875668995836, 30.532630003874,2613 SHUMARD BLUFF DR
-97.754385235465, 30.24302863535,2115 NEWTON ST
-97.813123788151, 30.184764939085,8512 DITTMAR OAKS DR
-97.741014051536, 30.312774903364,4310 BELLVUE AVE
-97.738804864846, 30.437034816501,13000 GARFIELD LN
-97.73649357279, 30.411637480606,11601 SHOSHONE DR
-97.647489748456, 30.330649023517,8801 CHIMNEY HILL BLVD
-97.824736936713, 30.250682838169,4187 1/2 TRAVIS COUNTRY CIR
-98.048123644869, 30.28459075012,9424 STRATUS DR
-97.576508885364, 30.496508106783,1622 HARNESS RACE WAY
-97.688623855023, 30.463031410954,4016 MOCHA TRL
-97.756387164536, 30.15562747506,8725 SIKES WAY
-97.914570995166, 30.1990846117,7820 VIA VERDE DR
-97.616064274752, 30.343115653852,10814 1/2 GILES LN
-98.021912490399, 30.428089419838,21505 BOGGY FORD RD
-97.921647467363, 30.17808849648,6709 MITRA DR
-97.55108431977, 30.47120904528,20405 GREAT EGRET LN
-97.782017665033, 30.466972119256,13308 BROADMEADE AVE
-97.738189336514, 30.408836079206,11415 TOLEDO DR
-97.761392042871, 30.494123578453,9736 MORGAN CREEK DR
-97.564232613912, 30.447753117969,4509 ROLLING WATER DR
-97.783816583657, 30.34016725517,5606 CRAGGY PT
-97.565957605148, 30.368879520399,13505 PICASSO PATH
-97.764037996505, 30.142027579782,10228 GERTRUDIS LOOP
-97.757584279832, 30.32635118527,3102 PERRY LN
-97.639181513395, 30.468922517587,17422 BISHOPSGATE DR
-97.963096741343, 30.511140122872,10612 QUAIL VALLEY DR
-97.766903612138, 30.141415570887,10125 DEER CHASE TRL
-97.710321892289, 30.355933091505,8406 LEESBURG CIR
-97.640209341805, 30.307739651828,6800 POINT NORTH DR
-97.671204032013, 30.258642989632,6620 ALLEYTON DR
-97.712340698862, 30.340753805311,7501 DELAFIELD LN
-97.808239039597, 30.278128268426,923 WESTBANK DR
-97.792883546714, 30.312542040473,2305 CAMINO ALTO
-97.562901904673, 30.468764014864,22001 ABIGAIL WAY
-97.804112147224, 30.139299269756,11424 PASTINI CIR
-98.020173772969, 30.426085344189,2311 AMERICAN DR
-97.928353992344, 30.373298155267,1708 RED FOX RD
-97.654051203832, 30.422521284277,14104 PURPLE AZALEA DR
-97.739453013609, 30.226910854673,1904 TRIPSHAW LN
-97.776703872894, 30.25921609618,2404 BRIARGROVE DR
-97.666889125183, 30.222273353947,9600 NIGHT STAR DR
-97.774321688693, 30.409581555001,10114 DIANELLA LN
-97.563281728805, 30.485465943066,20925 TEXAS MEADOWS DR
-97.430827411216, 30.352662459076,13701 KNIGHTS BRANCH DR
-97.98645577593, 30.357654725911,206 LIDO
-97.684399304061, 30.408216061948,12315 KNOLL RIDGE DR
-97.646258419671, 30.33798599884,4718 DORCHESTER HEIGHTS LN
-97.968969648738, 30.211521881681,12002 W US 290 HWY
-97.687881779978, 30.427587414038,2020 CREOLE DR
-97.645007526554, 30.473522070707,17601 VAN HORN CT
-97.742489298644, 30.323359941049,5005 SHOALWOOD AVE
-97.601356429923, 30.49409982245,525 SEED CV
-97.999487449806, 30.404023271091,1305 CRAWFISH LN
-97.69392910133, 30.2794802821,3701 COMMERCE ST
-97.727826785802, 30.356806986854,8006 CAMDEN DR
-97.949233262717, 30.45410811727,7217 SUNSWEPT DR
-97.756799161977, 30.294252678203,2509 JARRATT AVE
-97.930972034961, 30.540984352761,13208 SHADY MOUNTAIN RD
-97.696603244469, 30.380317214484,10800 BARNHILL DR
-97.651070378195, 30.369805801542,2120 TIN CAN DR
-98.047500875747, 30.354249196641,4501 BLACKSMITH CV
-97.718413750216, 30.150482420194,8108 PETRONAS PASS
-97.539310908498, 30.366809839684,13708 FALLSPRINGS WAY
-97.634478162043, 30.465691554668,17414 WISEMAN DR
-97.765519475368, 30.259803770962,803 GARNER AVE
-97.986036995695, 30.458176422304,6317 LA MESA
-97.74529286941, 30.444060953526,13112 MARBLE FALLS CV
-97.753491721769, 30.49377416496,9313 IVALENES HOPE DR
-97.84597539028, 30.28040920306,1922 CYPRESS POINT WEST
-97.668938517953, 30.357723754378,1615 ARBORSIDE DR
-97.672965843499, 30.26031905413,6413 ALLEYTON DR
